0.47892717413565944,0.3494614406952198
0.270651398996532,0.9125912879708618
0.5392566665458803,0.8629556020460939
0.779198938758589,0.622765958832355
0.4629843225126873,0.9478384514142179
0.3266736044626882,0.361841504451098
0.4760280534719922,0.565266052166132
0.45429413753198755,0.6826869638135309
0.21094890976263558,0.3881611667974636
0.34110128979075605,0.5349832232527492
0.39508812901817425,0.44280549755600107
0.10832786104500214,0.2446380720722766
0.8761804573062303,0.4206188539070672
0.6992870800486182,0.7055991343213257
0.8657447145800745,0.7058161818873094
0.015788336936921277,0.4819648202481157
0.7979320149335369,0.39144638309256186
0.4460602486132178,0.628938021314229
0.45834277445684923,0.040809332566590806
0.8853780437465495,0.9282454325745034
0.7942286994026889,0.6425079667038992
0.664819515347675,0.053457116225287704
0.14012212915545408,0.8932085866914671
0.17851007928893203,0.16294084277319887
0.11768232446817262,0.5213464748093496
0.04246280543294445,0.021274901778573274
0.008006366874013682,0.700345399169342
0.7216691100100495,0.913604601561165
0.08820246367764095,0.3066786520113298
0.07632632321429145,0.6115820462613933
0.22222712664391187,0.3983810600051053
0.6193874831790673,0.3660228532846762
0.9454625382711904,0.3052509539844519
0.22504208637938994,0.03428477158752252
0.22451123765676595,0.567090844419641
0.25693038562929227,0.13440522894308737
0.7528715246248128,0.8548001669899067
0.09812677416464577,0.9002041582729922
0.23699245643994937,0.5321784041843359
0.513102413985912,0.5224712956630551
0.5449762586931617,0.49605228857257866
0.9292934372300119,0.7785300545427539
0.8812873152347693,0.022318195028649956
0.953157226395905,0.6604754615279322
0.6914128768385788,0.07570359690967698
0.23421221625774502,0.3469922934047175
0.6572900937088633,0.04648114916864188
0.9809239437247599,0.22482587257267195
0.7774645901370202,0.11543416787594107
0.7143178336785206,0.46400790093818056
0.9500183440059639,0.705451339391047
0.343748774535805,0.5515758395370888
0.07241146830185208,0.7839409756941077
0.17144336299613994,0.15628578680509797
0.4002468119746979,0.40417159139580805
0.39809755122601653,0.9318414244704012
